year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Bild-, ljud- och ljustekniker m.fl.","Image, sound and lighting technicians",1
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Biomedicinska analytiker, tandtekniker och laboratorieingenjörer m.fl.","Biomedical analysts, dental technicians and lab engineers",11
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Djursjukskötare m.fl.,Veterinary assistants,1
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Drift-, support- och nätverkstekniker m.fl.","IT operations, support and network technicians",39
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Fotografer, dekoratörer och underhållningsartister m.fl.","Photographers, decorators and entertainers",6
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Förmedlare m.fl.,Brokers and agents,15
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Försäkringsrådgivare, företagssäljare och inköpare m.fl.","Insurance advisors, business sales and buyers",104
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Idrottsutövare och fritidsledare m.fl.,Athletes and recreation leaders,6
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Ingenjörer och tekniker,Engineers and technicians,313
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,8
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,10
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,2
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Skatte- och socialförsäkringshandläggare m.fl.,Tax and social-insurance officers,3
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Tandhygienister,Dental hygienists,1
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Trafiklärare och instruktörer,Driving instructors,5
2015,,2015,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Totalt,Total,574
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Bärplockare och plantörer m.fl.,Berry pickers and planters,3784
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Grovarbetare inom bygg och anläggning,Construction labourers,6
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Hamnarbetare och ramppersonal m.fl.,Dockworkers and ramp staff,4
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,25
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",528
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,190
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",79
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,1
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",45
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,4
2015,,2015,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,4666
2016,,2016,True,förstagångs,first-time,"Arbete inom jordbruk, trädgård, skogsbruk och fiske (SSYK96)","Agriculture, horticulture, forestry and fisheries (SSYK96)",Skogsbrukare (SSYK96),Forestry workers (SSYK96),1
2016,,2016,True,förstagångs,first-time,"Arbete inom jordbruk, trädgård, skogsbruk och fiske (SSYK96)","Agriculture, horticulture, forestry and fisheries (SSYK96)",Totalt,Total,1
2016,,2016,True,förstagångs,first-time,Arbete som kräver kortare högskoleutbildning eller motsvaran (SSYK96),Occupations requiring shorter university competence or equivalent (SSYK96),"Tecknare, underhållare, professionella idrottsutövare m.fl (SSYK96)","Designers, entertainers and professional athletes (SSYK96)",1
2016,,2016,True,förstagångs,first-time,Arbete som kräver kortare högskoleutbildning eller motsvaran (SSYK96),Occupations requiring shorter university competence or equivalent (SSYK96),Totalt,Total,1
2016,,2016,True,förstagångs,first-time,Arbete som kräver teoretisk specialistkompetens (SSYK96),Occupations requiring theoretical specialist competence (SSYK96),Dataspecialister (SSYK96),Computing professionals (SSYK96),1
2016,,2016,True,förstagångs,first-time,Arbete som kräver teoretisk specialistkompetens (SSYK96),Occupations requiring theoretical specialist competence (SSYK96),Totalt,Total,1
2016,,2016,True,förstagångs,first-time,Arbete utan krav på särskild yrkesutbildning (SSYK96),Occupations requiring no special vocational training (SSYK96),Köks- och restaurangbiträden (SSYK96),Kitchen and restaurant helpers (SSYK96),3
2016,,2016,True,förstagångs,first-time,Arbete utan krav på särskild yrkesutbildning (SSYK96),Occupations requiring no special vocational training (SSYK96),Städare m.fl (SSYK96),Cleaners (SSYK96),4
2016,,2016,True,förstagångs,first-time,Arbete utan krav på särskild yrkesutbildning (SSYK96),Occupations requiring no special vocational training (SSYK96),"Tidningsdistributörer, vaktmästare m.fl (SSYK96)",Newspaper carriers and janitors (SSYK96),1
2016,,2016,True,förstagångs,first-time,Arbete utan krav på särskild yrkesutbildning (SSYK96),Occupations requiring no special vocational training (SSYK96),Totalt,Total,8
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,4
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",2
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",1
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,5
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,10
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,19
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,1
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,18
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Försäljnings- och marknadschefer,Sales and marketing managers,107
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Förvaltnings- och planeringschefer,Administration and planning managers,9
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Hotell- och konferenschefer,Hotel and conference managers,1
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,"Informations-, kommunikations- och PR-chefer",Communications and PR managers,4
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,"Inköps-, logistik- och transportchefer","Purchasing, logistics and transport managers",18
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,IT-chefer,IT managers,98
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Personal- och HR-chefer,HR managers,13
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Produktionschefer inom tillverkning,Production managers in manufacturing,14
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Restaurang- och kökschefer,Restaurant and kitchen managers,18
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Verkställande direktörer m.fl.,CEOs and managing directors,24
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Övriga administrations- och servicechefer,Other administration and service managers,51
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Övriga chefer inom utbildning,Other managers in education,2
2016,,2016,True,förstagångs,first-time,Chefsyrken,Managers,Totalt,Total,419
2016,,2016,True,förstagångs,first-time,Hantverksarbete inom byggverksamhet och tillverkning (SSYK96),Craft work in construction and manufacturing (SSYK96),Byggnadshantverkare (SSYK96),Construction craft workers (SSYK96),2
2016,,2016,True,förstagångs,first-time,Hantverksarbete inom byggverksamhet och tillverkning (SSYK96),Craft work in construction and manufacturing (SSYK96),Byggnads- och anläggningsarbetare (SSYK96),Construction and civil-engineering workers (SSYK96),2
2016,,2016,True,förstagångs,first-time,Hantverksarbete inom byggverksamhet och tillverkning (SSYK96),Craft work in construction and manufacturing (SSYK96),"Gjutare, svetsare, plåtslagare m.fl (SSYK96)","Casters, welders and sheet-metal workers (SSYK96)",1
2016,,2016,True,förstagångs,first-time,Hantverksarbete inom byggverksamhet och tillverkning (SSYK96),Craft work in construction and manufacturing (SSYK96),Totalt,Total,5
2016,,2016,True,förstagångs,first-time,Kontors- och kundservicearbete (SSYK96),Clerical and customer service work (SSYK96),Kundinformatörer (SSYK96),Customer-service clerks (SSYK96),1
2016,,2016,True,förstagångs,first-time,Kontors- och kundservicearbete (SSYK96),Clerical and customer service work (SSYK96),Totalt,Total,1
